File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,File_Name,Unnamed: 0,1. Taxonomic Level,2. Taxonomic Level,3. Taxonomic Level,4. Taxonomic Level,5. Taxonomic Level,Capture location,Capture location - LAT,Capture location - LONG,Capture method,Date Database Addition,Date of Sample Collection,Device,File Name,Files,Image ID,Method of Identification,Observer,Organisation,Original File Name,Project,Project Description,Publication DOI,Sex,Specimen ID,Wing side,Damaged Wing,TAXA LABEL,Landmark Label,Segmentation Label,Number
aedes_germany-albopictus-collection_f_r_1bf3550a1c95.tif,Repaired,950,right,Aedes_albopictus,1.0,0.578125,0.021874999999999978,0.015625,0.0,0.010937500000000044,0.0546875,0.11250000000000004,0.18593749999999998,0.3046875,0.5109375,0.41093750000000007,0.4,0.3671875,0.365625,0.37812500000000004,0.2421875,0.24531250000000004,0.359375,0.359375,0.3875,0.440625,0.496875,0.55,0.584375,0.615625,0.6625,0.496875,0.4875,0.45,0.453125,0.4125,0.390625,0.371875,0.496875,aedes_germany-albopictus-collection_f_r_1bf3550a1c95.png,9105.0,Culicidae,Aedes,-,albopictus,-,Southern Germany,MISSING VALUE,MISSING VALUE,egg-raft-collection,2024-04-02 00:00:00,MISSING VALUE,leica-m205c,aedes_germany-albopictus-collection_f_r_1bf3550a1c95.tif,Culicidae/aedes/aedes_germany-albopictus-collection_f_r_1bf3550a1c95.tif,1bf3550a1c95,morphology,c.villacanas de castro,"bernhard-nocht-institute for tropical medicine, hamburg, germany",Ae.albo_135_F_R.tif,germany-albopictus-collection,Study on the spread of Aedes albopictus in Germany.,-,F,5664,R,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_germany-albopictus-collection_f_l_4a5cc4334057.tif,Repaired,835,left,Aedes_albopictus,0.99,0.5953125,0.065625,0.0421875,0.028125,0.0359375,0.075,0.1328125,0.221875,0.328125,0.534375,0.4359375,0.4265625,0.3859375,0.3796875,0.3890625,0.278125,0.2703125,0.315625,0.328125,0.36875,0.43125,0.496875,0.553125,0.596875,0.625,0.665625,0.478125,0.475,0.43125,0.440625,0.403125,0.36875,0.35625,0.49375,aedes_germany-albopictus-collection_f_l_4a5cc4334057.png,9352.0,Culicidae,Aedes,-,albopictus,-,Southern Germany,MISSING VALUE,MISSING VALUE,egg-raft-collection,2024-04-02 00:00:00,MISSING VALUE,leica-m205c,aedes_germany-albopictus-collection_f_l_4a5cc4334057.tif,Culicidae/aedes/aedes_germany-albopictus-collection_f_l_4a5cc4334057.tif,4a5cc4334057,morphology,c.villacanas de castro,"bernhard-nocht-institute for tropical medicine, hamburg, germany",Ae.albo_77_F_L.tif,germany-albopictus-collection,Study on the spread of Aedes albopictus in Germany.,-,F,5827,L,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_urca_f_r_57b24c1bdb79.tif,Repaired,1023,right,Aedes_aegypti,0.9,0.559375,0.042187500000000044,0.015625,0.0,0.0031250000000000444,0.0390625,0.09062500000000007,0.171875,0.28593750000000007,0.5171875,0.39531250000000007,0.39531250000000007,0.353125,0.3421875,0.359375,0.23281249999999998,0.24062499999999998,0.340625,0.315625,0.35625,0.415625,0.46875,0.5375,0.584375,0.63125,0.68125,0.49375,0.4875,0.446875,0.44375,0.409375,0.375,0.35625,0.490625,aedes_urca_f_r_57b24c1bdb79.png,21922.0,Culicidae,Aedes,-,albopictus,-,"Rio de Janeiro, Brazil",MISSING VALUE,MISSING VALUE,MISSING VALUE,2025-11-09,MISSING VALUE,olympus sz61 + olympus dp23,aedes_urca_f_r_57b24c1bdb79.tif,culicidae/aedes/aedes_urca_f_r_57b24c1bdb79.tif,57b24c1bdb79,morphology,j.saathoff,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/Joy_Bilder/URCA/43r_Aedes_albopictus_URCA.tif,URCA,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2324,R,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_vietnam-mosquito-collection-2022_f_r_39381c4aee83.tif,Repaired,1035,right,Aedes_albopictus,0.96,0.603125,0.03125,0.015625,0.0,0.009375000000000022,0.04375000000000007,0.10468750000000004,0.18281250000000004,0.30156250000000007,0.5203125,0.4140625,0.4078125,0.37812500000000004,0.37031250000000004,0.3828125,0.24687500000000007,0.24062499999999998,0.3375,0.3375,0.375,0.4375,0.496875,0.540625,0.5875,0.61875,0.684375,0.49375,0.484375,0.440625,0.446875,0.403125,0.371875,0.353125,0.5,aedes_vietnam-mosquito-collection-2022_f_r_39381c4aee83.png,15763.0,Culicidae,Aedes,-,albopictus,-,"Ho Chi Minh, Vietnam",10.7763897,106.7011391,bg-pro,2024-04-02 00:00:00,2022-10-05 00:00:00,olympus sz61 + olympus dp23,aedes_vietnam-mosquito-collection-2022_f_r_39381c4aee83.tif,Culicidae/aedes/aedes_vietnam-mosquito-collection-2022_f_r_39381c4aee83.tif,39381c4aee83,COI gene barcoding,do huy loc,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Vietnam mosquitoes 2022/wings 23.3.1/VN234_1_R.tif,vietnam-mosquito-collection-2022,The aim of the study is to describe the diversity and distribution of mosquito species in Vietnam on a large scale. ,-,F,9885,R,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_germany-albopictus-collection_f_l_164c93bcc185.tif,Repaired,859,left,Aedes_albopictus,0.98,0.590625,0.08125,0.04375,0.021875,0.0265625,0.0640625,0.115625,0.2125,0.3125,0.5171875,0.421875,0.4078125,0.375,0.3734375,0.3734375,0.246875,0.25,0.365625,0.30625,0.353125,0.409375,0.471875,0.5375,0.58125,0.628125,0.678125,0.50625,0.5,0.453125,0.459375,0.390625,0.284375,0.375,0.503125,aedes_germany-albopictus-collection_f_l_164c93bcc185.png,9255.0,Culicidae,Aedes,-,albopictus,-,Southern Germany,MISSING VALUE,MISSING VALUE,egg-raft-collection,2024-04-02 00:00:00,MISSING VALUE,leica-m205c,aedes_germany-albopictus-collection_f_l_164c93bcc185.tif,Culicidae/aedes/aedes_germany-albopictus-collection_f_l_164c93bcc185.tif,164c93bcc185,morphology,c.villacanas de castro,"bernhard-nocht-institute for tropical medicine, hamburg, germany",Ae.albo_28_F_L.tif,germany-albopictus-collection,Study on the spread of Aedes albopictus in Germany.,-,F,5774,L,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_germany-albopictus-collection_f_l_9a48d4425313.tif,Repaired,932,left,Aedes_albopictus,0.98,0.60625,0.0625,0.0359375,0.01875,0.0203125,0.059375,0.1125,0.196875,0.30625,0.5234375,0.4171875,0.4078125,0.375,0.3625,0.371875,0.253125,0.2484375,0.328125,0.3,0.340625,0.4,0.45625,0.515625,0.571875,0.615625,0.6625,0.478125,0.465625,0.428125,0.425,0.39375,0.3625,0.34375,0.475,aedes_germany-albopictus-collection_f_l_9a48d4425313.png,9380.0,Culicidae,Aedes,-,albopictus,-,Southern Germany,MISSING VALUE,MISSING VALUE,egg-raft-collection,2024-04-02 00:00:00,MISSING VALUE,leica-m205c,aedes_germany-albopictus-collection_f_l_9a48d4425313.tif,Culicidae/aedes/aedes_germany-albopictus-collection_f_l_9a48d4425313.tif,9a48d4425313,morphology,c.villacanas de castro,"bernhard-nocht-institute for tropical medicine, hamburg, germany",Ae.albo_91_F_L.tif,germany-albopictus-collection,Study on the spread of Aedes albopictus in Germany.,-,F,5843,L,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_convector_f_l_c25a41c69ea9.tif,Full Skeleton,1152,left,Aedes_aegypti,0.93,0.6796875,0.0734375,0.0453125,0.0265625,0.04375,0.06875,0.13125,0.234375,0.3578125,0.6078125,0.4796875,0.4796875,0.43125,0.4234375,0.4296875,0.2890625,0.2890625,0.296875,0.290625,0.334375,0.40625,0.471875,0.534375,0.59375,0.6375,0.6875,0.478125,0.46875,0.421875,0.421875,0.38125,0.346875,0.325,0.490625,aedes_convector_f_l_c25a41c69ea9.png,2685.0,Culicidae,Aedes,-,albopictus,-,"laboratory-colony, bnitm hamburg",49.4093582,8.694724,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_l_c25a41c69ea9.tif,Culicidae/aedes/aedes_convector_f_l_c25a41c69ea9.tif,c25a41c69ea9,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_ALa72_l_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1623,L,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_convector_f_l_f29df51d54a7.tif,Repaired,950,left,Aedes_albopictus,0.99,0.6359375,0.0765625,0.05,0.0328125,0.0421875,0.0765625,0.134375,0.2171875,0.346875,0.578125,0.4484375,0.4359375,0.39375,0.3859375,0.390625,0.275,0.265625,0.340625,0.309375,0.359375,0.428125,0.49375,0.54375,0.590625,0.6375,0.671875,0.484375,0.484375,0.4375,0.440625,0.403125,0.378125,0.35625,0.503125,aedes_convector_f_l_f29df51d54a7.png,2563.0,Culicidae,Aedes,-,albopictus,-,"laboratory-colony, bnitm hamburg",49.4093582,8.694724,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_l_f29df51d54a7.tif,Culicidae/aedes/aedes_convector_f_l_f29df51d54a7.tif,f29df51d54a7,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_ALa09_l_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1372,L,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_germany-albopictus-collection_f_r_baff5f9690f7.tif,Full Skeleton,1004,right,Aedes_albopictus,0.99,0.5859375,0.0390625,0.012499999999999956,0.0,0.0015624999999999112,0.035937499999999956,0.09062499999999996,0.1812499999999999,0.29374999999999996,0.5125,0.4078124999999999,0.3999999999999999,0.375,0.3531249999999999,0.36406249999999996,0.24687499999999996,0.2437499999999999,0.35625,0.325,0.3625,0.41875,0.484375,0.540625,0.575,0.615625,0.66875,0.49375,0.490625,0.440625,0.440625,0.40625,0.384375,0.359375,0.49375,aedes_germany-albopictus-collection_f_r_baff5f9690f7.png,9119.0,Culicidae,Aedes,-,albopictus,-,Southern Germany,MISSING VALUE,MISSING VALUE,egg-raft-collection,2024-04-02 00:00:00,MISSING VALUE,leica-m205c,aedes_germany-albopictus-collection_f_r_baff5f9690f7.tif,Culicidae/aedes/aedes_germany-albopictus-collection_f_r_baff5f9690f7.tif,baff5f9690f7,morphology,c.villacanas de castro,"bernhard-nocht-institute for tropical medicine, hamburg, germany",Ae.albo_141_F_R.tif,germany-albopictus-collection,Study on the spread of Aedes albopictus in Germany.,-,F,5671,R,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_convector_f_l_a4a4a7a2c677.tif,Full Skeleton,945,left,Aedes_aegypti,0.86,0.5859375,0.0625,0.0328125,0.015625,0.0203125,0.071875,0.121875,0.2046875,0.3140625,0.54375,0.4296875,0.4234375,0.3890625,0.38125,0.39375,0.2671875,0.265625,0.34375,0.290625,0.3375,0.39375,0.4625,0.53125,0.578125,0.621875,0.671875,0.490625,0.48125,0.4375,0.4375,0.403125,0.36875,0.35,0.490625,aedes_convector_f_l_a4a4a7a2c677.png,2612.0,Culicidae,Aedes,-,albopictus,-,"laboratory-colony, bnitm hamburg",49.4093582,8.694724,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_l_a4a4a7a2c677.tif,Culicidae/aedes/aedes_convector_f_l_a4a4a7a2c677.tif,a4a4a7a2c677,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_ALa34_l_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1472,L,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_convector_f_l_554df198bc32.tif,Repaired,763,right,Aedes_albopictus,0.96,0.5953124999999999,0.025000000000000022,0.009375000000000022,0.0,0.0015625000000000222,0.04531249999999998,0.109375,0.19218749999999996,0.30937499999999996,0.5015624999999999,0.4,0.396875,0.35468749999999993,0.3515625,0.353125,0.23749999999999993,0.22187499999999993,0.3375,0.31875,0.35,0.4125,0.4875,0.55625,0.603125,0.6375,0.678125,0.4875,0.48125,0.446875,0.440625,0.409375,0.375,0.359375,0.50625,aedes_convector_f_l_554df198bc32.png,2571.0,Culicidae,Aedes,-,albopictus,-,"laboratory-colony, bnitm hamburg",49.4093582,8.694724,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_l_554df198bc32.tif,Culicidae/aedes/aedes_convector_f_l_554df198bc32.tif,554df198bc32,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_ALa13_l_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1388,L,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_convector_f_l_16f7b552294c.tif,Repaired,1105,left,Aedes_aegypti,0.69,0.575,0.0546875,0.028125,0.0109375,0.0140625,0.0515625,0.10625,0.2140625,0.3078125,0.5125,0.415625,0.40625,0.365625,0.3625,0.365625,0.24375,0.2546875,0.35,0.309375,0.34375,0.40625,0.4625,0.525,0.571875,0.6,0.665625,0.496875,0.48125,0.44375,0.434375,0.40625,0.38125,0.353125,0.48125,aedes_convector_f_l_16f7b552294c.png,2663.0,Culicidae,Aedes,-,albopictus,-,"laboratory-colony, bnitm hamburg",49.4093582,8.694724,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_l_16f7b552294c.tif,Culicidae/aedes/aedes_convector_f_l_16f7b552294c.tif,16f7b552294c,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_ALa60_l_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1576,L,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_germany-albopictus-collection_f_r_1a65c8765211.tif,Repaired,856,right,Aedes_albopictus,0.92,0.5953125,0.03593750000000007,0.014062499999999978,0.0,0.0015625000000000222,0.03593750000000007,0.1015625,0.18125000000000002,0.2890625,0.4890625,0.3921875,0.38125,0.34687500000000004,0.334375,0.3421875,0.23750000000000004,0.23281249999999998,0.346875,0.315625,0.353125,0.409375,0.471875,0.521875,0.578125,0.628125,0.675,0.5,0.490625,0.446875,0.446875,0.409375,0.3875,0.36875,0.49375,aedes_germany-albopictus-collection_f_r_1a65c8765211.png,9129.0,Culicidae,Aedes,-,albopictus,-,Southern Germany,MISSING VALUE,MISSING VALUE,egg-raft-collection,2024-04-02 00:00:00,MISSING VALUE,leica-m205c,aedes_germany-albopictus-collection_f_r_1a65c8765211.tif,Culicidae/aedes/aedes_germany-albopictus-collection_f_r_1a65c8765211.tif,1a65c8765211,morphology,c.villacanas de castro,"bernhard-nocht-institute for tropical medicine, hamburg, germany",Ae.albo_146_F_R.tif,germany-albopictus-collection,Study on the spread of Aedes albopictus in Germany.,-,F,5676,R,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_vietnam-mosquito-collection-2022_f_r_d061b284561a.tif,Repaired,832,right,Aedes_albopictus,0.94,0.5796875,0.021874999999999978,0.0078125,0.0,0.006249999999999978,0.04531249999999998,0.109375,0.19843750000000004,0.2953125,0.5171875,0.4140625,0.4046875,0.3515625,0.34687500000000004,0.36406249999999996,0.22812500000000002,0.22968750000000004,0.33125,0.328125,0.375,0.421875,0.484375,0.540625,0.5875,0.615625,0.6625,0.475,0.465625,0.421875,0.428125,0.39375,0.365625,0.353125,0.4875,aedes_vietnam-mosquito-collection-2022_f_r_d061b284561a.png,15758.0,Culicidae,Aedes,-,albopictus,-,"Ha Noi, Vietnam",21.0283334,105.854041,bg-pro,2024-04-02 00:00:00,2022-08-17 00:00:00,olympus sz61 + olympus dp23,aedes_vietnam-mosquito-collection-2022_f_r_d061b284561a.tif,Culicidae/aedes/aedes_vietnam-mosquito-collection-2022_f_r_d061b284561a.tif,d061b284561a,morphology,do huy loc,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Vietnam mosquitoes 2022-1/wings/R-96.tif,vietnam-mosquito-collection-2022,The aim of the study is to describe the diversity and distribution of mosquito species in Vietnam on a large scale. ,-,F,10219,R,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_germany-albopictus-collection_f_l_1a0e41993ad6.tif,Repaired,1001,left,Aedes_albopictus,1.0,0.6265625,0.0875,0.0703125,0.046875,0.0453125,0.0828125,0.1328125,0.21875,0.334375,0.5421875,0.4296875,0.4171875,0.3875,0.3859375,0.4,0.2796875,0.26875,0.34375,0.321875,0.35625,0.4125,0.478125,0.534375,0.58125,0.621875,0.6625,0.4875,0.4875,0.440625,0.44375,0.403125,0.38125,0.359375,0.496875,aedes_germany-albopictus-collection_f_l_1a0e41993ad6.png,9145.0,Culicidae,Aedes,-,albopictus,-,Southern Germany,MISSING VALUE,MISSING VALUE,egg-raft-collection,2024-04-02 00:00:00,MISSING VALUE,leica-m205c,aedes_germany-albopictus-collection_f_l_1a0e41993ad6.tif,Culicidae/aedes/aedes_germany-albopictus-collection_f_l_1a0e41993ad6.tif,1a0e41993ad6,morphology,c.villacanas de castro,"bernhard-nocht-institute for tropical medicine, hamburg, germany",Ae.albo_154_F_L.tif,germany-albopictus-collection,Study on the spread of Aedes albopictus in Germany.,-,F,5685,L,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_vietnam-mosquito-collection-2022_f_r_378e648c7672.tif,Repaired,905,right,Aedes_aegypti,0.9,0.5890625,0.0546875,0.03281250000000002,0.0,0.004687499999999956,0.050000000000000044,0.125,0.2109375,0.37968749999999996,0.5421875,0.4125,0.40937500000000004,0.37968749999999996,0.375,0.38125,0.24843749999999998,0.23906249999999996,0.340625,0.34375,0.36875,0.45,0.515625,0.571875,0.621875,0.653125,0.653125,0.496875,0.49375,0.453125,0.45,0.415625,0.375,0.375,0.521875,aedes_vietnam-mosquito-collection-2022_f_r_378e648c7672.png,15769.0,Culicidae,Aedes,-,albopictus,-,"Tay Ninh, Vietnam",11.4019366,106.1626927,bg-pro,2024-04-02 00:00:00,2022-10-18 00:00:00,olympus sz61 + olympus dp23,aedes_vietnam-mosquito-collection-2022_f_r_378e648c7672.tif,Culicidae/aedes/aedes_vietnam-mosquito-collection-2022_f_r_378e648c7672.tif,378e648c7672,COI gene barcoding,do huy loc,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Vietnam mosquitoes 2022/wings 23.3.21/VN304_1_R.tif,vietnam-mosquito-collection-2022,The aim of the study is to describe the diversity and distribution of mosquito species in Vietnam on a large scale. ,-,F,10013,R,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_convector_f_l_36455f769223.tif,Repaired,723,right,Aedes_albopictus,0.98,0.5484375,0.04062500000000002,0.018750000000000044,0.0,0.0,0.042187500000000044,0.10000000000000009,0.1781250000000001,0.296875,0.48750000000000004,0.3828125,0.3578125000000001,0.3375,0.3296875,0.3375,0.22343750000000007,0.22031250000000002,0.3375,0.309375,0.353125,0.415625,0.48125,0.540625,0.596875,0.6375,0.675,0.4875,0.484375,0.446875,0.44375,0.409375,0.378125,0.359375,0.496875,aedes_convector_f_l_36455f769223.png,2820.0,Culicidae,Aedes,-,albopictus,-,"laboratory-colony, bnitm hamburg",49.4093582,8.694724,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_l_36455f769223.tif,Culicidae/aedes/aedes_convector_f_l_36455f769223.tif,36455f769223,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_ALb42_l_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1903,L,0.0,Aedes_albopictus,not labeled,not labeled,
aedes_germany-albopictus-collection_f_l_e3172010a0f3.tif,Full Skeleton,1002,left,Aedes_aegypti,0.68,0.596875,0.0484375,0.028125,0.0171875,0.0203125,0.059375,0.1109375,0.209375,0.31875,0.5328125,0.43125,0.4234375,0.3921875,0.38125,0.3921875,0.28125,0.2671875,0.375,0.34375,0.3875,0.440625,0.5125,0.575,0.621875,0.6625,0.70625,0.534375,0.51875,0.475,0.478125,0.4375,0.409375,0.390625,0.525,aedes_germany-albopictus-collection_f_l_e3172010a0f3.png,9114.0,Culicidae,Aedes,-,albopictus,-,Southern Germany,MISSING VALUE,MISSING VALUE,egg-raft-collection,2024-04-02 00:00:00,MISSING VALUE,leica-m205c,aedes_germany-albopictus-collection_f_l_e3172010a0f3.tif,Culicidae/aedes/aedes_germany-albopictus-collection_f_l_e3172010a0f3.tif,e3172010a0f3,morphology,c.villacanas de castro,"bernhard-nocht-institute for tropical medicine, hamburg, germany",Ae.albo_13_F_L.tif,germany-albopictus-collection,Study on the spread of Aedes albopictus in Germany.,-,F,5659,L,0.0,Aedes_albopictus,not labeled,not labeled,
